Area,Address,City,County,Price
5033,14187 PENROD Street,Detroit,Wayne,"$55,000 "
5032,17164 GREENVIEW Avenue,Detroit,Wayne,"$55,000 "
5033,14820 ROSEMONT Avenue,Detroit,Wayne,"$55,000 "
5033,16829 ROSEMONT Avenue,Detroit,Wayne,"$55,000 "
5041,20466 S Warrington S,Detroit,Wayne,"$55,000 "
5055,19150 EDGEFIELD Street,Detroit,Wayne,"$55,000 "
5041,20470 PICADILLY Road,Detroit,Wayne,"$55,000 "
5043,8021 3RD Street,Detroit,Wayne,"$55,000 "
5032,20285 Westbrook Street,Detroit,Wayne,"$55,000 "
5032,22925 LEEWIN Street,Detroit,Wayne,"$55,000 "
5043,2096 OAKMAN Boulevard,Detroit,Wayne,"$55,000 "
5033,14165 ARCHDALE Street,Detroit,Wayne,"$55,000 "
5041,20103 SORRENTO Street,Detroit,Wayne,"$55,500 "
5033,19440 GAINSBOROUGH Road,Detroit,Wayne,"$56,000 "
5033,14180 WOODMONT Avenue,Detroit,Wayne,"$56,000 "
5033,15005 FAUST Avenue,Detroit,Wayne,"$56,000 "
5033,15760 ASBURY Park,Detroit,Wayne,"$56,000 "
5041,17530 ROSELAWN Street,Detroit,Wayne,"$56,000 "
5043,817 ATKINSON Street,Detroit,Wayne,"$56,000 "
5052,4540 Harvard,Detroit,Wayne,"$56,000 "
5053,7840 E LAFAYETTE Street,Detroit,Wayne,"$56,000 "
5033,16560 ASHTON Avenue,Detroit,Wayne,"$56,000 "
5055,5959 HARVARD Road,Detroit,Wayne,"$56,000 "
5033,14330 ARTESIAN Street,Detroit,Wayne,"$56,274 "
5043,95 Melbourne Street,Detroit,Wayne,"$56,350 "
5041,18630 ROSELAWN Street,Detroit,Wayne,"$56,500 "
5041,18509 Prairie Street,Detroit,Wayne,"$56,600 "
5041,19190 MARLOWE Street,Detroit,Wayne,"$56,900 "
5041,19930 LAUDER Street,Detroit,Wayne,"$56,900 "
5042,8601 STEEL Street,Detroit,Wayne,"$57,000 "
5043,8177 LA SALLE Boulevard,Detroit,Wayne,"$57,000 "
5055,5050 YORKSHIRE Road,Detroit,Wayne,"$57,000 "
5034,12817 RUTLAND Street,Detroit,Wayne,"$57,000 "
5041,17518 PRAIRIE Street,Detroit,Wayne,"$57,000 "
5055,10664 NOTTINGHAM Road,Detroit,Wayne,"$57,400 "
5051,19657 CALDWELL Street,Detroit,Wayne,"$57,400 "
5032,20557 WOODBINE Street,Detroit,Wayne,"$57,500 "
5043,81 MELBOURNE Street,Detroit,Wayne,"$57,500 "
5032,19321 GREYDALE Avenue,Detroit,Wayne,"$57,500 "
5041,19719 SORRENTO Street,Detroit,Wayne,"$57,500 "
5055,5027 KENSINGTON Avenue,Detroit,Wayne,"$57,500 "
5041,20215 SAN JUAN,Detroit,Wayne,"$57,900 "
5041,19763 LESURE Street,Detroit,Wayne,"$57,900 "
5043,408 MELBOURNE Street,Detroit,Wayne,"$58,000 "
5041,18203 SORRENTO Street,Detroit,Wayne,"$58,000 "
5041,19929 STEEL Street,Detroit,Wayne,"$58,000 "
5041,18050 CHERRYLAWN Street,Detroit,Wayne,"$58,000 "
5033,14574 GREENVIEW Road,Detroit,Wayne,"$58,000 "
5055,3810 HARVARD Road,Detroit,Wayne,"$58,000 "
5052,3951 CASMERE Street,Detroit,Wayne,"$58,000 "
5041,18945 SORRENTO Street,Detroit,Wayne,"$58,000 "
5043,1504 LONGFELLOW Street,Detroit,Wayne,"$58,000 "
5092,8275 Parkway,Detroit,Wayne,"$58,300 "
5041,20241 BRIARCLIFF Road,Detroit,Wayne,"$58,380 "
5033,9070 W OUTER Drive,Detroit,Wayne,"$58,425 "
5043,406 HAGUE Street,Detroit,Wayne,"$58,500 "
5055,10350 E OUTER,Detroit,Wayne,"$58,500 "
5041,19340 COYLE Street,Detroit,Wayne,"$58,500 "
5033,15077 GLASTONBURY Avenue,Detroit,Wayne,"$58,900 "
5033,16515 ROSEMONT Avenue,Detroit,Wayne,"$58,900 "
5041,19340 Marlowe,Detroit,Wayne,"$59,000 "
5041,19170 MONTE VISTA Street,Detroit,Wayne,"$59,000 "
5041,17380 Monica Street N,Detroit,Wayne,"$59,000 "
5055,4699 AUDUBON Road,Detroit,Wayne,"$59,000 "
5055,4320 KENSINGTON Avenue,Detroit,Wayne,"$59,000 "
5033,15455 WARWICK Street,Detroit,Wayne,"$59,000 "
5055,3449 YORKSHIRE Road,Detroit,Wayne,"$59,250 "
5033,14884 GREENVIEW Road,Detroit,Wayne,"$59,500 "
5033,16203 W Ashton Street,Detroit,Wayne,"$59,900 "
5041,20170 GARDENDALE Street,Detroit,Wayne,"$59,900 "
5032,18484 Stahelin Avenue,Detroit,Wayne,"$59,900 "
5041,19930 MARLOWE,Detroit,Wayne,"$59,900 "
5032,17814 NORTHROP Street,Detroit,Wayne,"$59,900 "
5041,18020 San Juan Drive,Detroit,Wayne,"$59,900 "
5033,19182 LANCASHIRE Street,Detroit,Wayne,"$59,900 "
5043,1983 EDISON,Detroit,Wayne,"$59,900 "
5055,19196 BERDEN Street,Detroit,Wayne,"$59,900 "
5032,20500 KENTFIELD Street,Detroit,Wayne,"$59,999 "
5042,8543 ESPER,DETROIT,Wayne,"$60,000 "
5101,7027 CHATFIELD,DETROIT,Wayne,"$60,000 "
5092,6786 ABINGTON Avenue,Detroit,Wayne,"$60,000 "
5042,16261 WISCONSIN Street,Detroit,Wayne,"$60,000 "
5032,19321 REDFERN,Detroit,Wayne,"$60,000 "
5034,13566 RUTLAND Street,Detroit,Wayne,"$60,000 "
5034,12667 CHATHAM,Detroit,Wayne,"$60,000 "
5033,13942 WARWICK,Detroit,Wayne,"$60,000 "
5032,24278 PEMBROKE Avenue,Detroit,Wayne,"$60,000 "
5055,4993 GATESHEAD,DETROIT,Wayne,"$60,000 "
5101,2720 VINEWOOD,Detroit,Wayne,"$60,000 "
5032,18520 FIVE POINTS,DETROIT,Wayne,"$60,000 "
5055,4394 KENSINGTON,DETROIT,Wayne,"$60,000 "
5041,18937 ROSELAWN Street,Detroit,Wayne,"$60,000 "
5055,4508 Grayton,Detroit,Wayne,"$60,000 "
5033,15005 ROSEMONT Avenue,Detroit,Wayne,"$60,000 "
5043,1792 W Willis Street,Detroit,Wayne,"$60,000 "
5101,7027 Chatfield,Detroit,Wayne,"$60,000 "
5053,1779 SEYBURN Street,Detroit,Wayne,"$60,000 "
5033,16880 ROSEMONT Avenue,Detroit,Wayne,"$60,000 "
5053,3050 FIELD Street,Detroit,Wayne,"$60,000 "
5043,2457 W PHILADELPHIA Street,Detroit,Wayne,"$60,000 "
5041,20516 GARDENDALE Street,Detroit,Wayne,"$60,000 "
5052,5137 PRESCOTT Street,Detroit,Wayne,"$60,000 "
5041,19304 WOODINGHAM Drive,Detroit,Wayne,"$60,000 "
5055,4394 KENSINGTON Avenue,Detroit,Wayne,"$60,000 "
5041,14247 VASSAR Avenue,Detroit,Wayne,"$60,000 "
5041,17315 CHERRYLAWN Street,Detroit,Wayne,"$60,000 "
5042,13050 TIREMAN Street,Detroit,Wayne,"$60,000 "
5043,2269 S La Salle Gardens Gardens,Detroit,Wayne,"$60,000 "
5055,5985 HILLCREST Street,Detroit,Wayne,"$60,000 "
5041,18637 ROBSON Street,Detroit,Wayne,"$60,000 "
5055,3494 Harvard,Detroit,Wayne,"$60,000 "
5033,15363 ARTESIAN Street,Detroit,Wayne,"$60,000 "
5033,16568 GLASTONBURY Road,Detroit,Wayne,"$60,000 "
5041,18445 SORRENTO Street,Detroit,Wayne,"$60,000 "
5055,4891 BISHOP Street,Detroit,Wayne,"$60,100 "
5033,16853 SAINT MARYS,Detroit,Wayne,"$60,900 "
5041,18245 STEEL Street,Detroit,Wayne,"$61,000 "
5033,14405 ARCHDALE Street,Detroit,Wayne,"$61,000 "
5043,1422 LONGFELLOW Street,Detroit,Wayne,"$61,500 "
5041,18924 CHERRYLAWN Street,Detroit,Wayne,"$61,500 "
5055,4324 Grayton,Detroit,Wayne,"$61,700 "
5055,5916 LANNOO Street,Detroit,Wayne,"$61,900 "
5052,5087 HAROLD Street,Detroit,Wayne,"$62,000 "
5041,19196 APPOLINE Street,Detroit,Wayne,"$62,000 "
5033,16101 OAKFIELD,Detroit,Wayne,"$62,000 "
5041,3584 W OUTER DRIVE,Detroit,Wayne,"$62,000 "
5041,18212 WOODINGHAM,Detroit,Wayne,"$62,000 "
5092,7753 BRAMELL,Detroit,Wayne,"$62,000 "
5055,4118 YORKSHIRE Road,Detroit,Wayne,"$62,000 "
5041,18938 CHERRYLAWN Street,Detroit,Wayne,"$62,000 "
5033,16866 ROSEMONT Avenue,Detroit,Wayne,"$62,000 "
5041,18461 WARRINGTON Drive,Detroit,Wayne,"$62,000 "
5041,18454 MONICA Street,Detroit,Wayne,"$62,000 "
5041,19491 CHERRYLAWN Street,Detroit,Wayne,"$62,000 "
5066,175 LAKEWOOD Street,Detroit,Wayne,"$62,000 "
5032,20530 SUNDERLAND Road,Detroit,Wayne,"$62,500 "
5033,14424 ASHTON Road,Detroit,Wayne,"$62,500 "
5041,17303 OHIO Street,Detroit,Wayne,"$62,500 "
5032,17270 GREENVIEW Avenue,Detroit,Wayne,"$62,600 "
5043,1971 LONGFELLOW Street,Detroit,Wayne,"$62,799 "
5042,2740 OAKMAN Court,Detroit,Wayne,"$63,000 "
5041,18616 OHIO Street,Detroit,Wayne,"$63,000 "
5055,3930 HARVARD,Detroit,Wayne,"$63,000 "
5041,20516 SHEFFIELD,Detroit,Wayne,"$63,000 "
5041,17616 INDIANA Street,Detroit,Wayne,"$63,000 "
5043,152 CALVERT Street,Detroit,Wayne,"$63,000 "
5055,4500 HARVARD Road,Detroit,Wayne,"$63,000 "
5041,18036 STRATHMOOR Street,Detroit,Wayne,"$63,000 "
5041,17565 SAN JUAN Drive,Detroit,Wayne,"$63,500 "
5041,19196 Roselawn Street,Detroit,Wayne,"$63,750 "
5033,16735 ASHTON Avenue,Detroit,Wayne,"$63,800 "
5055,5751 GRAYTON Street,Detroit,Wayne,"$64,000 "
5043,2464 W BOSTON Boulevard,Detroit,Wayne,"$64,000 "
5043,2516 LONGFELLOW Street,Detroit,Wayne,"$64,000 "
5041,18424 MUIRLAND Street,Detroit,Wayne,"$64,000 "
5053,2459 FIELD Street,Detroit,Wayne,"$64,900 "
5041,18611 SAN JUAN,Detroit,Wayne,"$64,900 "
5041,19495 STANSBURY Street,Detroit,Wayne,"$64,900 "
5101,2038 WABASH Street,Detroit,Wayne,"$64,900 "
5042,3103 EWALD Circle,Detroit,Wayne,"$65,000 "
5055,5210 BISHOP Street,Detroit,Wayne,"$65,000 "
5033,10327 W OUTER Drive,Detroit,Wayne,"$65,000 "
5043,50 KING Street,Detroit,Wayne,"$65,000 "
5041,19145 BIRWOOD Street,Detroit,Wayne,"$65,000 "
5041,18919 SANTA BARBARA,Detroit,Wayne,"$65,000 "
5055,4849 Grayton Street,Detroit,Wayne,"$65,000 "
5033,15703 PLAINVIEW Avenue,Detroit,Wayne,"$65,000 "
5101,5759 SAINT LAWRENCE Street,Detroit,Wayne,"$65,000 "
5041,19184 MANOR Street,Detroit,Wayne,"$65,000 "
5041,19137 COYLE Street,Detroit,Wayne,"$65,000 "
5033,14939 WARWICK Street,Detroit,Wayne,"$65,000 "
5053,610 E GRAND Boulevard,Detroit,Wayne,"$65,000 "
5041,19324 STEEL Street,Detroit,Wayne,"$65,000 "
5041,18051 GREENLAWN Street,Detroit,Wayne,"$65,000 "
5055,5945 Hillcrest Street,Detroit,Wayne,"$65,000 "
5033,19250 LANCASHIRE Street,Detroit,Wayne,"$65,000 "
5055,4400 BISHOP Street,Detroit,Wayne,"$65,000 "
5032,20355 BEAVERLAND Street,Detroit,Wayne,"$65,000 "
5041,19435 CHEYENNE Street,Detroit,Wayne,"$65,000 "
5041,17536 SANTA BARBARA Drive,Detroit,Wayne,"$65,000 "
5032,20250 CHEROKEE Street,Detroit,Wayne,"$65,000 "
5041,5411 W OUTER Drive,Detroit,Wayne,"$65,000 "
5033,15154 W.GRANDVILLE Avenue W,Detroit,Wayne,"$65,000 "
5055,5564 THREE MILE Drive,Detroit,Wayne,"$65,000 "
5033,16729 AVON Avenue,Detroit,Wayne,"$65,000 "
5041,17555 Sorrento Street,Detroit,Wayne,"$65,000 "
5033,16862 HUNTINGTON Road,Detroit,Wayne,"$65,000 "
5055,4350 YORKSHIRE Road,Detroit,Wayne,"$65,000 "
5033,18843 LANCASHIRE Street,Detroit,Wayne,"$65,000 "
5041,19175 SNOWDEN Street,Detroit,Wayne,"$65,000 "
5043,3934 AVERY Street,Detroit,Wayne,"$65,500 "
5034,11300 W PARKWAY Street,Detroit,Wayne,"$66,000 "
5042,16161 Roselawn Street,Detroit,Wayne,"$66,000 "
5041,19491 CHEYENNE Street,Detroit,Wayne,"$66,000 "
5032,18454 Ashton Avenue,Detroit,Wayne,"$66,250 "
5033,15371 STAHELIN Avenue,Detroit,Wayne,"$66,400 "
5033,15074 ROSEMONT Avenue,Detroit,Wayne,"$66,538 "
5032,18493 LINDSAY Street,Detroit,Wayne,"$66,650 "
5041,13737 VASSAR Avenue,Detroit,Wayne,"$67,000 "
5041,18430 SAN JUAN,Detroit,Wayne,"$67,000 "
5033,16159 GILCHRIST Street,Detroit,Wayne,"$67,000 "
5033,16734 Rosemont Avenue S,Detroit,Wayne,"$67,000 "
5033,15737 Archdale Street,Detroit,Wayne,"$67,000 "
5033,14166 ARTESIAN Street,Detroit,Wayne,"$67,000 "
5041,17421 CHERRYLAWN Street,Detroit,Wayne,"$67,000 "
5033,15040 MINOCK Street,Detroit,Wayne,"$67,000 "
5055,4375 BISHOP Street,Detroit,Wayne,"$67,000 "
5033,14514 GLASTONBURY Avenue,Detroit,Wayne,"$67,200 "
5033,14819 EVERGREEN Road,Detroit,Wayne,"$67,500 "
5092,22830 ANN ARBOR Trail,Detroit,Wayne,"$67,500 "
5052,13003 Conant,Detroit,Wayne,"$67,500 "
5041,19775 APPOLINE Street,Detroit,Wayne,"$68,000 "
5041,19809 HUBBELL Street,Detroit,Wayne,"$68,000 "
5033,18661 LANCASHIRE Street,Detroit,Wayne,"$68,000 "
5101,5821 LONYO Street,Detroit,Wayne,"$68,000 "
5042,8901 MARYGROVE Drive,Detroit,Wayne,"$68,000 "
5033,14831 GRANDVILLE Avenue,Detroit,Wayne,"$68,000 "
5055,4319 HARVARD Road,Detroit,Wayne,"$68,000 "
5041,19497 CHEYENNE Street N,Detroit,Wayne,"$68,000 "
5051,8135 ROLYAT Street,Detroit,Wayne,"$68,500 "
5055,3636 COURVILLE Street,Detroit,Wayne,"$68,500 "
5101,1352 LABROSSE Street,Detroit,Wayne,"$68,500 "
5041,18245 PARKSIDE Street,Detroit,Wayne,"$68,750 "
5033,13966 ASBURY Park,Detroit,Wayne,"$68,900 "
5053,1225 FISCHER Street,Detroit,Wayne,"$69,000 "
5041,18411 NORTHLAWN Street,Detroit,Wayne,"$69,000 "
5033,16750 GREENVIEW Avenue,Detroit,Wayne,"$69,000 "
5055,18903 MALLINA Street,Detroit,Wayne,"$69,000 "
5041,18661 PINEHURST Street,Detroit,Wayne,"$69,000 "
5041,18652 Monica Street,Detroit,Wayne,"$69,000 "
5033,14880 ROSEMONT Street,Detroit,Wayne,"$69,000 "
5041,18716 WOODINGHAM Drive,Detroit,Wayne,"$69,000 "
5041,18464 PINEHURST Street,Detroit,Wayne,"$69,700 "
5042,8080 MEYERS Road,Detroit,Wayne,"$69,900 "
5055,5581 YORKSHIRE Road,Detroit,Wayne,"$69,900 "
5041,18445 KENTUCKY Street,Detroit,Wayne,"$69,900 "
5032,19817 VAUGHAN Street,Detroit,Wayne,"$69,900 "
5032,17558 Huntington Road,Detroit,Wayne,"$69,900 "
5042,8543 ESPER Street,Detroit,Wayne,"$69,900 "
5055,5931 GRAYTON Street,Detroit,Wayne,"$69,900 "
5033,15155 ARTESIAN Street,Detroit,Wayne,"$69,900 "
5033,14410 ROSEMONT Avenue,Detroit,Wayne,"$69,900 "
5041,18940 SAN JUAN,Detroit,Wayne,"$70,000 "
5033,14582 LONGACRE Street,Detroit,Wayne,"$70,000 "
5033,15481 LINDSAY Street,Detroit,Wayne,"$70,000 "
5033,15724 PLAINVIEW Avenue,Detroit,Wayne,"$70,000 "
5055,5269 GATESHEAD Street,Detroit,Wayne,"$70,000 "
5041,18963 INDIANA Street,Detroit,Wayne,"$70,000 "
5033,15708 MINOCK Street,Detroit,Wayne,"$70,000 "
5043,2516 LONGFELLOW Street,Detroit,Wayne,"$70,000 "
5033,14910 STAHELIN Avenue,Detroit,Wayne,"$70,000 "
5055,4484 BISHOP Street,Detroit,Wayne,"$70,000 "
5032,22160 Curtis,Detroit,Wayne,"$70,000 "
5092,7701 W PARKWAY Street,Detroit,Wayne,"$70,000 "
5041,18959 ROSELAWN Street,Detroit,Wayne,"$70,000 "
5033,14551 Asbury Park,Detroit,Wayne,"$70,000 "
5033,14894 GREENVIEW,Detroit,Wayne,"$70,000 "
5033,14041 WARWICK Street,Detroit,Wayne,"$70,000 "
5033,16565 BRAILE Street,Detroit,Wayne,"$70,000 "
5033,16858 Avon Avenue,Detroit,Wayne,"$70,000 "
5043,1826 ESTATES,Detroit,Wayne,"$70,314 "
5055,5572 AUDUBON Road,Detroit,Wayne,"$70,600 "
5052,5115 FREDRO Street,Detroit,Wayne,"$70,900 "
5041,8431 S SAINT MARTINS Street,Detroit,Wayne,"$71,000 "
5033,10205 W OUTER,Detroit,Wayne,"$71,000 "
5043,2480 LONGFELLOW Street,Detroit,Wayne,"$71,000 "
5043,1520 LONGFELLOW Street,Detroit,Wayne,"$71,000 "
5032,8818 W. OUTER DRIVE,DETROIT,Wayne,"$71,000 "
5055,4439 YORKSHIRE Road,Detroit,Wayne,"$71,000 "
5032,8818 W. Outer Drive,Detroit,Wayne,"$71,000 "
5032,17191 EDINBOROUGH Road,Detroit,Wayne,"$71,500 "
5043,2294 CHICAGO Boulevard,Detroit,Wayne,"$71,500 "
5055,5559 HARVARD Road,Detroit,Wayne,"$72,000 "
5055,5559 Harvard,Detroit,Wayne,"$72,000 "
5092,22636 TIREMAN,Detroit,Wayne,"$72,000 "
5033,14635 Piedmont Street,Detroit,Wayne,"$72,000 "
5043,900 TAYLOR Street,Detroit,Wayne,"$72,000 "
5032,19695 DALE Street,Detroit,Wayne,"$72,000 "
5055,3535 Bishop,Detroit,Wayne,"$72,000 "
5055,4153 Harvard,Detroit,Wayne,"$72,100 "
5043,511 Arden Park Boulevard,Detroit,Wayne,"$72,101 "
5033,14900 GRANDVILLE Avenue,Detroit,Wayne,"$72,500 "
5042,16558 Cherrylawn Street,Detroit,Wayne,"$72,900 "
5052,5141 TALBOT Street,Detroit,Wayne,"$73,000 "
5041,19174 WISCONSIN Street,Detroit,Wayne,"$73,000 "
5033,14515 GLASTONBURY Avenue,Detroit,Wayne,"$73,000 "
5033,14200 LONGACRE Street,Detroit,Wayne,"$73,000 "
5033,14335 GLASTONBURY Avenue,Detroit,Wayne,"$73,000 "
5033,14567 GREENVIEW Road,Detroit,Wayne,"$73,000 "
5055,4166 BISHOP Street,Detroit,Wayne,"$73,277 "
5101,1989 25TH Street,Detroit,Wayne,"$73,500 "
5041,18906 PARKSIDE Street,Detroit,Wayne,"$73,500 "
5092,8315 W PARKWAY Street,Detroit,Wayne,"$73,900 "
5033,14530 ROSEMONT Avenue,Detroit,Wayne,"$74,000 "
5043,1686 Chicago Boulevard,Detroit,Wayne,"$74,000 "
5033,15145 Rosemont Street,Detroit,Wayne,"$74,500 "
5034,12770 CHATHAM Street,Detroit,Wayne,"$74,900 "
5055,6039 Kensington,Detroit,Wayne,"$74,900 "
5043,307 HORTON Street,Detroit,Wayne,"$75,000 "
5043,1665 CHICAGO Boulevard,Detroit,Wayne,"$75,000 "
5032,20271 BURT Road,Detroit,Wayne,"$75,000 "
5033,14385 GLASTONBURY Avenue,Detroit,Wayne,"$75,000 "
5055,4208 Bishop,Detroit,Wayne,"$75,000 "
5041,19165 ROBSON Street,Detroit,Wayne,"$75,000 "
5101,3354 25TH Street,Detroit,Wayne,"$75,000 "
5101,1651 MORRELL Street,Detroit,Wayne,"$75,000 "
5041,18645 PRAIRIE Street,Detroit,Wayne,"$75,000 "
5055,5026 KENSINGTON Avenue,Detroit,Wayne,"$75,000 "
5041,20185 BRIARCLIFF Road,Detroit,Wayne,"$75,000 "
5032,20180 HOUGHTON Street,Detroit,Wayne,"$75,000 "
5032,18280 BERG Road,Detroit,Wayne,"$75,000 "
5041,18296 SAN JUAN Drive,Detroit,Wayne,"$75,000 "
5041,8281 PEMBROKE Avenue,Detroit,Wayne,"$75,000 "
5033,15130 MINOCK Street,Detroit,Wayne,"$75,000 "
5033,14620 FAUST Avenue,Detroit,Wayne,"$75,000 "
5032,17521 COOLEY Street,Detroit,Wayne,"$75,000 "
5033,14621 FAUST Avenue,Detroit,Wayne,"$75,000 "
5043,2295 CHICAGO Boulevard,Detroit,Wayne,"$75,000 "
5041,19211 BIRWOOD Street,Detroit,Wayne,"$75,000 "
5041,19541 STRATFORD Road,Detroit,Wayne,"$75,100 "
5055,5226 Kensington,Detroit,Wayne,"$75,100 "
5043,2304 LONGFELLOW Street,Detroit,Wayne,"$75,587 "
5041,4011 NORFOLK,DETROIT,Wayne,"$75,599 "
5041,4011 Norfolk,Detroit,Wayne,"$75,599 "
5042,16551 Cherrylawn Street,Detroit,Wayne,"$75,900 "
5041,18301 SORRENTO Street,Detroit,Wayne,"$76,000 "
5033,14365 ABINGTON Avenue,Detroit,Wayne,"$76,000 "
5041,17531 CHERRYLAWN Street,Detroit,Wayne,"$76,000 "
5041,17166 PARKSIDE Street,Detroit,Wayne,"$77,000 "
5033,14540 ABINGTON Avenue,Detroit,Wayne,"$77,500 "
5043,1486 W BOSTON Boulevard,Detroit,Wayne,"$78,000 "
5041,18669 MENDOTA Street,Detroit,Wayne,"$78,000 "
5055,12130 E Outer,Detroit,Wayne,"$78,000 "
5101,2709 HARRISON Street,Detroit,Wayne,"$78,000 "
5033,15084 ROSEMONT Avenue,Detroit,Wayne,"$78,000 "
5033,15815 PLAINVIEW,Detroit,Wayne,"$79,000 "
5033,14538 GRANDVILLE Avenue,Detroit,Wayne,"$79,900 "
5041,17397 MONICA Street,Detroit,Wayne,"$79,900 "
5031,23221 MEADOW Park,Detroit,Wayne,"$79,900 "
5041,17168 CHERRYLAWN Street,Detroit,Wayne,"$79,900 "
5033,16800 PLAINVIEW Avenue,Detroit,Wayne,"$80,000 "
5043,869 LONGFELLOW Street,Detroit,Wayne,"$80,000 "
5043,1691 LONGFELLOW Street,Detroit,Wayne,"$80,000 "
5032,17585 FAUST Avenue,Detroit,Wayne,"$80,000 "
5055,5309 Audubon,Detroit,Wayne,"$80,000 "
5041,6947 W OUTER Drive,Detroit,Wayne,"$80,000 "
5041,20426 PICADILLY Road,Detroit,Wayne,"$80,000 "
5041,20044 RENFREW Road,Detroit,Wayne,"$80,000 "
5033,16131 GLASTONBURY Road,Detroit,Wayne,"$80,000 "
5055,4441 Harvard,Detroit,Wayne,"$80,000 "
5053,1065 VAN DYKE Street,Detroit,Wayne,"$80,000 "
5041,17526 WARRINGTON Drive,Detroit,Wayne,"$80,000 "
5033,15103 Auburn,Detroit,Wayne,"$80,000 "
5041,17365 FAIRFIELD Street,Detroit,Wayne,"$80,009 "
5041,17335 PARKSIDE Street,Detroit,Wayne,"$80,596 "
5033,16751 GLASTONBURY Road,Detroit,Wayne,"$81,000 "
5032,17327 HUNTINGTON Road,Detroit,Wayne,"$81,000 "
5033,16524 HUNTINGTON Road,Detroit,Wayne,"$81,000 "
5055,5301 GRAYTON,DETROIT,Wayne,"$81,500 "
5055,5301 GRAYTON Street,Detroit,Wayne,"$81,500 "
5041,18700 MONICA Street,Detroit,Wayne,"$82,000 "
5066,740 LEMAY,DETROIT,Wayne,"$82,000 "
5033,15075 ASHTON Road,Detroit,Wayne,"$82,000 "
5043,16885 PARKSIDE Street,Detroit,Wayne,"$82,000 "
5033,14440 GLASTONBURY Avenue,Detroit,Wayne,"$82,000 "
5033,16744 GREENVIEW Avenue,Detroit,Wayne,"$82,000 "
5101,751 ABERTON Avenue,Detroit,Wayne,"$82,000 "
5055,16850 Chandler Park,Detroit,Wayne,"$82,500 "
5033,16584 HUNTINGTON Road,Detroit,Wayne,"$82,500 "
5101,1981 25TH Street,Detroit,Wayne,"$82,500 "
5041,3040 W OUTER Drive,Detroit,Wayne,"$82,900 "
5042,16500 Cherrylawn Street,Detroit,Wayne,"$83,000 "
5043,4030 FULLERTON Street,Detroit,Wayne,"$83,000 "
5041,19191 SANTA ROSA Drive,Detroit,Wayne,"$83,000 "
5052,5023 Carpenter,Detroit,Wayne,"$83,000 "
5055,5525 OLDTOWN Street,Detroit,Wayne,"$83,000 "
5033,14550 PENROD Street,Detroit,Wayne,"$83,500 "
5055,5646 HILLCREST,Detroit,Wayne,"$84,000 "
5055,5767 Bishop,Detroit,Wayne,"$84,000 "
5055,5767 BISHOP Street,Detroit,Wayne,"$84,000 "
5033,15933 GLASTONBURY Avenue,Detroit,Wayne,"$84,000 "
5055,3471 Harvard,Detroit,Wayne,"$84,000 "
5041,18401 GREENLAWN Street,Detroit,Wayne,"$84,900 "
5055,3924 Kensington,Detroit,Wayne,"$84,900 "
5033,15510 AUBURN,Detroit,Wayne,"$84,900 "
5042,3444 OAKMAN Boulevard,Detroit,Wayne,"$85,000 "
5033,14852 WARWICK Street,Detroit,Wayne,"$85,000 "
5033,16765 SHAFTSBURY Avenue,Detroit,Wayne,"$85,000 "
5032,20278 BENTLER Street,Detroit,Wayne,"$85,000 "
5033,16831 ASHTON,DETROIT,Wayne,"$85,000 "
5033,16765 HUNTINGTON Road,Detroit,Wayne,"$85,000 "
5043,2945 OAKMAN Court,Detroit,Wayne,"$85,000 "
5033,15024 GRANDVILLE Avenue,Detroit,Wayne,"$85,000 "
5033,16708 GREENVIEW Avenue,Detroit,Wayne,"$85,000 "
5041,18500 PENNINGTON Drive,Detroit,Wayne,"$85,000 "
5101,1402 CAMPBELL Street,Detroit,Wayne,"$85,000 "
5033,16541 ASHTON Avenue S,Detroit,Wayne,"$85,000 "
5033,16831 ASHTON Avenue,Detroit,Wayne,"$85,000 "
5033,14880 ARTESIAN Street,Detroit,Wayne,"$85,000 "
5041,18100 WHITCOMB Street,Detroit,Wayne,"$85,000 "
5033,14636 WOODMONT Avenue,Detroit,Wayne,"$85,000 "
5101,2256 WABASH Street,Detroit,Wayne,"$85,000 "
5043,149 TAYLOR Street,Detroit,Wayne,"$85,000 "
5033,8826 W OUTER Drive,Detroit,Wayne,"$85,000 "
5053,500 E GRAND Boulevard,Detroit,Wayne,"$85,000 "
5066,740 MONTCLAIR Street,Detroit,Wayne,"$85,000 "
5066,700 MONTCLAIR Street,Detroit,Wayne,"$85,000 "
5041,20428 BRIARCLIFF Road,Detroit,Wayne,"$85,000 "
5041,276 Montana,Detroit,Wayne,"$85,000 "
5032,20365 ARCHER Street,Detroit,Wayne,"$86,000 "
5055,5811 GRAYTON Street,Detroit,Wayne,"$86,000 "
5041,18444 Pennington Drive,Detroit,Wayne,"$87,000 "
5033,10260 W OUTER Drive,Detroit,Wayne,"$87,000 "
5033,9160 W Outer Drive,Detroit,Wayne,"$87,000 "
5033,15050 GLASTONBURY Avenue,Detroit,Wayne,"$87,000 "
5043,1959 W BOSTON Boulevard,Detroit,Wayne,"$87,500 "
5033,14821 FAUST Avenue,Detroit,Wayne,"$88,000 "
5101,2169 HUBBARD Street,Detroit,Wayne,"$88,000 "
5033,16811 AVON Avenue,Detroit,Wayne,"$88,000 "
5041,19981 LICHFIELD Road,Detroit,Wayne,"$88,000 "
