Area,Address,City,County,Price,full_address,latitude,longitude
5032,19171 WINTHROP,Detroit,Wayne,"$25,378","19171 WINTHROP, Detroit, Wayne",42.4314467,-83.2012752
5033,14240 ASBURY Park,Detroit,Wayne,"$25,379","14240 ASBURY Park, Detroit, Wayne",42.3913049,-83.2077742
5032,20292 ANNCHESTER Road,Detroit,Wayne,"$25,379","20292 ANNCHESTER Road, Detroit, Wayne",42.4417905,-83.2353456
5032,20110 WESTBROOK Street,Detroit,Wayne,"$25,379","20110 WESTBROOK Street, Detroit, Wayne",42.4398428,-83.2523634
5032,17680 WESTMORELAND Road,Detroit,Wayne,"$25,379","17680 WESTMORELAND Road, Detroit, Wayne",42.4219641,-83.23601289999999
5033,14111 SAINT MARYS Street,Detroit,Wayne,"$25,400","14111 SAINT MARYS Street, Detroit, Wayne",42.3895704,-83.2060577
5034,12840 RUTLAND Street,Detroit,Wayne,"$25,400","12840 RUTLAND Street, Detroit, Wayne",42.3827849,-83.2133971
5041,18277 STEEL Street,Detroit,Wayne,"$25,450","18277 STEEL Street, Detroit, Wayne",42.425104,-83.17306219999999
5042,15900 WOODINGHAM,Detroit,Wayne,"$25,500","15900 WOODINGHAM, Detroit, Wayne",42.40896,-83.14945829999999
5033,15125 VAUGHAN Street,Detroit,Wayne,"$25,500","15125 VAUGHAN Street, Detroit, Wayne",42.3998744,-83.23870649999999
5041,19986 LITTLEFIELD Street,Detroit,Wayne,"$25,500","19986 LITTLEFIELD Street, Detroit, Wayne",42.4396701,-83.1772905
5041,18411 INDIANA Street,Detroit,Wayne,"$25,500","18411 INDIANA Street, Detroit, Wayne",42.4262348,-83.1588909
5051,19225 DEAN,DETROIT,Wayne,"$25,500","19225 DEAN, DETROIT, Wayne",42.4349954,-83.0624414
5041,17564 PENNINGTON,Detroit,Wayne,"$25,500","17564 PENNINGTON, Detroit, Wayne",42.4217309,-83.1473594
5032,18611 HESSEL Avenue,Detroit,Wayne,"$25,500","18611 HESSEL Avenue, Detroit, Wayne",42.44228680000001,-83.22624909999999
5092,6435 ASBURY Park,Detroit,Wayne,"$25,500","6435 ASBURY Park, Detroit, Wayne",42.3382414,-83.20629129999999
5051,19225 DEAN Street,Detroit,Wayne,"$25,500","19225 DEAN Street, Detroit, Wayne",42.4349954,-83.0624414
5043,218 W HILDALE,Detroit,Wayne,"$25,500","218 W HILDALE, Detroit, Wayne",42.428396,-83.1064452
5032,19314 CHAPEL Street,Detroit,Wayne,"$25,500","19314 CHAPEL Street, Detroit, Wayne",42.431445,-83.25444209999999
5033,14610 PIEDMONT Street,Detroit,Wayne,"$25,500","14610 PIEDMONT Street, Detroit, Wayne",42.3952635,-83.22962540000002
5051,20483 WEXFORD Street,Detroit,Wayne,"$25,500","20483 WEXFORD Street, Detroit, Wayne",42.4463709,-83.066137
5043,1710 W EUCLID Street,Detroit,Wayne,"$25,500","1710 W EUCLID Street, Detroit, Wayne",42.3711112,-83.0948289
5033,16822 WORMER Street,Detroit,Wayne,"$25,500","16822 WORMER Street, Detroit, Wayne",42.4124021,-83.2793037
5041,17593 MONICA Street,Detroit,Wayne,"$25,500","17593 MONICA Street, Detroit, Wayne",42.4222093,-83.1445707
5034,11663 W PARKWAY Street,Detroit,Wayne,"$25,638","11663 W PARKWAY Street, Detroit, Wayne",42.3725607,-83.2660135
5033,14254 PREVOST Street,Detroit,Wayne,"$25,650","14254 PREVOST Street, Detroit, Wayne",42.3915307,-83.20232299999999
5092,6492 EVERGREEN Avenue,Detroit,Wayne,"$25,650","6492 EVERGREEN Avenue, Detroit, Wayne",42.331427,-83.0457538
5054,17157 ROWE Street,Detroit,Wayne,"$25,750","17157 ROWE Street, Detroit, Wayne",42.421332,-83.00313100000001
5101,4825 TERNES Street,Detroit,Wayne,"$25,750","4825 TERNES Street, Detroit, Wayne",42.3296924,-83.1415768
5052,5044 SOBIESKI Street,Detroit,Wayne,"$25,900","5044 SOBIESKI Street, Detroit, Wayne",42.4100155,-83.0514716
5032,18776 FAUST Avenue,Detroit,Wayne,"$25,900","18776 FAUST Avenue, Detroit, Wayne",42.4293335,-83.2239093
5034,11387 WESTWOOD st Street,Detroit,Wayne,"$25,900","11387 WESTWOOD st Street, Detroit, Wayne",42.3708603,-83.2316333
5034,12954 METTETAL Street,Detroit,Wayne,"$25,900","12954 METTETAL Street, Detroit, Wayne",42.3844639,-83.20616609999999
5033,14528 ASHTON Road,Detroit,Wayne,"$25,900","14528 ASHTON Road, Detroit, Wayne",42.394374,-83.21871220000001
5055,4417 COURVILLE Street,Detroit,Wayne,"$25,900","4417 COURVILLE Street, Detroit, Wayne",42.3991986,-82.9369526
5042,8320 BINGHAM Street,Detroit,Wayne,"$25,900","8320 BINGHAM Street, Detroit, Wayne",42.355485,-83.1748149
5054,15683 BRINGARD Drive,Detroit,Wayne,"$25,900","15683 BRINGARD Drive, Detroit, Wayne",42.4466147,-82.9593383
5034,12955 RIVERDALE Avenue,Detroit,Wayne,"$25,969","12955 RIVERDALE Avenue, Detroit, Wayne",42.38328509999999,-83.2701104
5042,8350 LAUDER Street,Detroit,Wayne,"$26,000","8350 LAUDER Street, Detroit, Wayne",42.3557063,-83.1892
5092,6378 BRACE Street,Detroit,Wayne,"$26,000","6378 BRACE Street, Detroit, Wayne",42.3372325,-83.2227263
5041,17545 APPOLINE Street,Detroit,Wayne,"$26,000","17545 APPOLINE Street, Detroit, Wayne",42.4210589,-83.17167189999999
5033,16133 HARLOW,Detroit,Wayne,"$26,000","16133 HARLOW, Detroit, Wayne",42.4089821,-83.21562879999999
5042,8864 MARLOWE Street,Detroit,Wayne,"$26,000","8864 MARLOWE Street, Detroit, Wayne",42.3593898,-83.1881044
5041,19499 LITTLEFIELD Street,Detroit,Wayne,"$26,000","19499 LITTLEFIELD Street, Detroit, Wayne",42.43628289999999,-83.1776929
5032,19915 KENTFIELD Street,Detroit,Wayne,"$26,000","19915 KENTFIELD Street, Detroit, Wayne",42.4371313,-83.2430617
5055,5746 OLDTOWN Street,Detroit,Wayne,"$26,000","5746 OLDTOWN Street, Detroit, Wayne",42.4122158,-82.9324129
5042,16238 GRIGGS Street,Detroit,Wayne,"$26,000","16238 GRIGGS Street, Detroit, Wayne",42.4116976,-83.1630947
5055,4845 BISHOP Street,Detroit,Wayne,"$26,000","4845 BISHOP Street, Detroit, Wayne",42.4037023,-82.932656
5032,18471 STAHELIN Avenue,Detroit,Wayne,"$26,000","18471 STAHELIN Avenue, Detroit, Wayne",42.4258135,-83.2277031
5101,5906 OGDEN Street,Detroit,Wayne,"$26,000","5906 OGDEN Street, Detroit, Wayne",42.3360091,-83.1504901
5032,18234 RUTHERFORD Street,Detroit,Wayne,"$26,000","18234 RUTHERFORD Street, Detroit, Wayne",42.4236242,-83.20470639999999
5092,6763 ASHTON Avenue,Detroit,Wayne,"$26,000","6763 ASHTON Avenue, Detroit, Wayne",42.3406928,-83.21728379999999
5034,9225 ROSEMONT Avenue,Detroit,Wayne,"$26,000","9225 ROSEMONT Avenue, Detroit, Wayne",42.3621822,-83.219269
5033,16816 Murray Hill Street,Detroit,Wayne,"$26,000","16816 Murray Hill Street, Detroit, Wayne",42.4143299,-83.20765399999999
5041,17560 STOEPEL Street,Detroit,Wayne,"$26,000","17560 STOEPEL Street, Detroit, Wayne",42.4216782,-83.141835
5041,8655 PEMBROKE Avenue,Detroit,Wayne,"$26,000","8655 PEMBROKE Avenue, Detroit, Wayne",42.4383727,-83.15785129999999
5041,19501 WOODINGHAM DRIVE,Detroit,Wayne,"$26,000","19501 WOODINGHAM DRIVE, Detroit, Wayne",42.4366064,-83.15110489999999
5034,9648 PIEDMONT Street,Detroit,Wayne,"$26,000","9648 PIEDMONT Street, Detroit, Wayne",42.3670117,-83.22855059999999
5041,20505 STRATHMOOR Street,Detroit,Wayne,"$26,000","20505 STRATHMOOR Street, Detroit, Wayne",42.4442335,-83.1898343
5032,18500 BILTMORE Street,Detroit,Wayne,"$26,000","18500 BILTMORE Street, Detroit, Wayne",42.4262155,-83.2111716
5033,16511 BILTMORE Street,Detroit,Wayne,"$26,000","16511 BILTMORE Street, Detroit, Wayne",42.4105236,-83.2110519
5054,18638 GRUEBNER Street,Detroit,Wayne,"$26,000","18638 GRUEBNER Street, Detroit, Wayne",42.4312352,-83.0114311
5055,11850 E OUTER,Detroit,Wayne,"$26,000","11850 E OUTER, Detroit, Wayne",42.331427,-83.0457538
5042,8040 BINGHAM Street,Detroit,Wayne,"$26,000","8040 BINGHAM Street, Detroit, Wayne",42.3520285,-83.17467010000001
5055,11600 SOMERSET Avenue,Detroit,Wayne,"$26,000","11600 SOMERSET Avenue, Detroit, Wayne",42.4276566,-82.9402107
5041,19711 APPOLINE Street,Detroit,Wayne,"$26,000","19711 APPOLINE Street, Detroit, Wayne",42.43683009999999,-83.1722857
5033,14535 LONGACRE Street,Detroit,Wayne,"$26,000","14535 LONGACRE Street, Detroit, Wayne",42.3944985,-83.2152448
5041,20011 Manor Street,Detroit,Wayne,"$26,000","20011 Manor Street, Detroit, Wayne",42.44010369999999,-83.170208
5033,15328 HEYDEN Street,Detroit,Wayne,"$26,000","15328 HEYDEN Street, Detroit, Wayne",42.401366,-83.2392788
5041,18074 LITTLEFIELD Street,Detroit,Wayne,"$26,000","18074 LITTLEFIELD Street, Detroit, Wayne",42.4231844,-83.1762969
5042,8307 MEYERS Road,Detroit,Wayne,"$26,000","8307 MEYERS Road, Detroit, Wayne",42.3554721,-83.1678223
5034,9555 BEAVERLAND,Detroit,Wayne,"$26,000","9555 BEAVERLAND, Detroit, Wayne",42.3651615,-83.26454980000001
5033,15744 FERGUSON Street,Detroit,Wayne,"$26,000","15744 FERGUSON Street, Detroit, Wayne",42.4056305,-83.20935639999999
5054,18076 GRUEBNER Street,Detroit,Wayne,"$26,000","18076 GRUEBNER Street, Detroit, Wayne",42.4281316,-83.0110893
5041,20064 MARK TWAIN Street,Detroit,Wayne,"$26,000","20064 MARK TWAIN Street, Detroit, Wayne",42.44048,-83.1877751
5032,17199 SUNDERLAND Road,Detroit,Wayne,"$26,001","17199 SUNDERLAND Road, Detroit, Wayne",42.4168163,-83.2283386
5041,20526 BASIL Street,Detroit,Wayne,"$26,075","20526 BASIL Street, Detroit, Wayne",42.4444052,-83.19526069999999
5055,4190 WAYBURN Street,Detroit,Wayne,"$26,100","4190 WAYBURN Street, Detroit, Wayne",42.39139979999999,-82.9490367
5033,14565 VAUGHAN Street,Detroit,Wayne,"$26,105","14565 VAUGHAN Street, Detroit, Wayne",42.39451990000001,-83.23848710000001
5092,8020 WESTWOOD Street,Detroit,Wayne,"$26,150","8020 WESTWOOD Street, Detroit, Wayne",42.3508565,-83.2305457
5054,13893 BRINGARD,Detroit,Wayne,"$26,300","13893 BRINGARD, Detroit, Wayne",42.4461602,-82.98124419999999
5101,1489 CAMPBELL Street,Detroit,Wayne,"$26,416","1489 CAMPBELL Street, Detroit, Wayne",42.3143191,-83.1021341
5032,19482 ARCHER Street,Detroit,Wayne,"$26,424","19482 ARCHER Street, Detroit, Wayne",42.4335858,-83.266514
5054,16457 bringard,Detroit,Wayne,"$26,500","16457 bringard, Detroit, Wayne",42.4467934,-82.94997389999999
5052,2124 HALE Street,Detroit,Wayne,"$26,500","2124 HALE Street, Detroit, Wayne",42.3545342,-83.0371292
5034,10015 PATTON Street,Detroit,Wayne,"$26,500","10015 PATTON Street, Detroit, Wayne",42.3688408,-83.24263309999999
5041,16586 FAIRFIELD Street,Detroit,Wayne,"$26,500","16586 FAIRFIELD Street, Detroit, Wayne",42.4137068,-83.1348244
5055,3940 CADIEUX Road,Detroit,Wayne,"$26,500","3940 CADIEUX Road, Detroit, Wayne",42.3986661,-82.92463599999999
5054,14951 BRINGARD,Detroit,Wayne,"$26,500","14951 BRINGARD, Detroit, Wayne",42.4464886,-82.96788459999999
5041,18916 CHERRYLAWN Street,Detroit,Wayne,"$26,500","18916 CHERRYLAWN Street, Detroit, Wayne",42.4299486,-83.1551637
5092,7427 ABINGTON Avenue W,Detroit,Wayne,"$26,500","7427 ABINGTON Avenue W, Detroit, Wayne",42.3463285,-83.2096433
5041,17577 GREENLAWN Street,Detroit,Wayne,"$26,500","17577 GREENLAWN Street, Detroit, Wayne",42.4218516,-83.1517028
5034,9269 PIEDMONT Street,Detroit,Wayne,"$26,500","9269 PIEDMONT Street, Detroit, Wayne",42.3628683,-83.2290204
5041,18419 MARLOWE Street,Detroit,Wayne,"$26,500","18419 MARLOWE Street, Detroit, Wayne",42.4256353,-83.1913469
5041,18474 SANTA ROSA Drive,Detroit,Wayne,"$26,500","18474 SANTA ROSA Drive, Detroit, Wayne",42.4272899,-83.143159
5051,20151 WEXFORD Street,Detroit,Wayne,"$26,500","20151 WEXFORD Street, Detroit, Wayne",42.44344359999999,-83.06599469999999
5055,5050 GRAYTON Street,Detroit,Wayne,"$26,500","5050 GRAYTON Street, Detroit, Wayne",42.4060459,-82.93224099999999
5032,19508 PIERSON Street,Detroit,Wayne,"$26,500","19508 PIERSON Street, Detroit, Wayne",42.4345491,-83.24727229999999
5055,8991 E OUTER Drive,Detroit,Wayne,"$26,500","8991 E OUTER Drive, Detroit, Wayne",42.4122968,-82.97967659999999
5032,19811 SHIAWASSEE Drive,Detroit,Wayne,"$26,500","19811 SHIAWASSEE Drive, Detroit, Wayne",42.4353874,-83.2745379
5042,10200 TIREMAN Street,Detroit,Wayne,"$26,501","10200 TIREMAN Street, Detroit, Wayne",42.3519173,-83.1600346
5043,339 JOSEPHINE Street,Detroit,Wayne,"$26,611","339 JOSEPHINE Street, Detroit, Wayne",42.3841813,-83.0758554
5066,2159 LAKEWOOD Street,Detroit,Wayne,"$26,800","2159 LAKEWOOD Street, Detroit, Wayne",42.3789993,-82.94996669999999
5041,18953 LESURE Street,Detroit,Wayne,"$26,800","18953 LESURE Street, Detroit, Wayne",42.4300033,-83.1831038
5055,17010 CHANDLER PARK,Detroit,Wayne,"$26,801","17010 CHANDLER PARK, Detroit, Wayne",42.4104267,-82.9336203
5033,15429 EVERGREEN Road,Detroit,Wayne,"$26,900","15429 EVERGREEN Road, Detroit, Wayne",42.4029672,-83.2378037
5034,22645 GLENDALE Street,Detroit,Wayne,"$26,900","22645 GLENDALE Street, Detroit, Wayne",42.3806539,-83.2647745
5055,21770 MCCORMICK Street,Detroit,Wayne,"$26,900","21770 MCCORMICK Street, Detroit, Wayne",42.4209368,-82.91797470000002
5032,18934 FORRER Street,Detroit,Wayne,"$26,900","18934 FORRER Street, Detroit, Wayne",42.4291391,-83.2022894
5092,6760 WARWICK Street,Detroit,Wayne,"$27,000","6760 WARWICK Street, Detroit, Wayne",42.340563,-83.2265377
5042,16770 GREENLAWN Street,Detroit,Wayne,"$27,000","16770 GREENLAWN Street, Detroit, Wayne",42.4160376,-83.1508101
5043,16850 ARDMORE Street,Detroit,Wayne,"$27,000","16850 ARDMORE Street, Detroit, Wayne",42.41519,-83.1848694
5033,16145 W PREVOST Street,Detroit,Wayne,"$27,000","16145 W PREVOST Street, Detroit, Wayne",42.4094222,-83.2035329
5041,18980 LAUDER Street,Detroit,Wayne,"$27,000","18980 LAUDER Street, Detroit, Wayne",42.4300542,-83.1922644
5033,14110 SAINT MARYS Street,Detroit,Wayne,"$27,000","14110 SAINT MARYS Street, Detroit, Wayne",42.3895767,-83.2055042
5041,17195 APPOLINE Street,Detroit,Wayne,"$27,000","17195 APPOLINE Street, Detroit, Wayne",42.418065,-83.17155290000001
5033,13901 ABINGTON Avenue,Detroit,Wayne,"$27,000","13901 ABINGTON Avenue, Detroit, Wayne",42.3869753,-83.2122616
5032,18900 MANSFIELD Street,Detroit,Wayne,"$27,000","18900 MANSFIELD Street, Detroit, Wayne",42.428616,-83.2060475
5033,15477 STOUT Street,Detroit,Wayne,"$27,000","15477 STOUT Street, Detroit, Wayne",42.4035519,-83.2419949
5055,10630 STRATMAN Street,Detroit,Wayne,"$27,000","10630 STRATMAN Street, Detroit, Wayne",42.4149011,-82.9587044
5033,14520 FAUST Avenue,Detroit,Wayne,"$27,000","14520 FAUST Avenue, Detroit, Wayne",42.394228,-83.2223085
5041,19335 OHIO Street,Detroit,Wayne,"$27,000","19335 OHIO Street, Detroit, Wayne",42.4337129,-83.15694289999999
5041,18466 APPOLINE Street,Detroit,Wayne,"$27,000","18466 APPOLINE Street, Detroit, Wayne",42.4268327,-83.1714272
5041,19944 HUBBELL Street,Detroit,Wayne,"$27,000","19944 HUBBELL Street, Detroit, Wayne",42.438706,-83.19000299999999
5032,22431 LEEWIN Street,Detroit,Wayne,"$27,000","22431 LEEWIN Street, Detroit, Wayne",42.4369987,-83.2641594
5032,20401 SALEM,Detroit,Wayne,"$27,000","20401 SALEM, Detroit, Wayne",42.4396869,-83.2867426
5032,19367 DALE,DETROIT,Wayne,"$27,000","19367 DALE, DETROIT, Wayne",42.4327589,-83.2767946
5092,7284 PATTON Street,Detroit,Wayne,"$27,000","7284 PATTON Street, Detroit, Wayne",42.3443537,-83.241131
5033,17334 MIDLAND Street,Detroit,Wayne,"$27,000","17334 MIDLAND Street, Detroit, Wayne",42.4050166,-83.21352279999999
5055,5900 KENSINGTON Avenue,Detroit,Wayne,"$27,000","5900 KENSINGTON Avenue, Detroit, Wayne",42.4108819,-82.9393157
5055,11429 LANSDOWNE Street,Detroit,Wayne,"$27,000","11429 LANSDOWNE Street, Detroit, Wayne",42.4209009,-82.95559589999999
5051,20060 CONLEY Street,Detroit,Wayne,"$27,000","20060 CONLEY Street, Detroit, Wayne",42.4433831,-83.0524834
5055,5105 GRAYTON Street,Detroit,Wayne,"$27,000","5105 GRAYTON Street, Detroit, Wayne",42.4066431,-82.9332847
5092,7441 GRANDVILLE Avenue,Detroit,Wayne,"$27,000","7441 GRANDVILLE Avenue, Detroit, Wayne",42.3466775,-83.2296829
5042,3259 OAKMAN Boulevard,Detroit,Wayne,"$27,000","3259 OAKMAN Boulevard, Detroit, Wayne",42.3832459,-83.14345720000001
5033,16810 Ferguson Street,Detroit,Wayne,"$27,000","16810 Ferguson Street, Detroit, Wayne",42.41418669999999,-83.2097141
5051,8310 SIRRON Street,Detroit,Wayne,"$27,000","8310 SIRRON Street, Detroit, Wayne",42.4402255,-83.0190674
5032,19501 REDFERN Street,Detroit,Wayne,"$27,000","19501 REDFERN Street, Detroit, Wayne",42.4338763,-83.26465189999999
5032,20448 SALEM Street,Detroit,Wayne,"$27,000","20448 SALEM Street, Detroit, Wayne",42.4403429,-83.28619929999999
5042,16261 ILENE Street,Detroit,Wayne,"$27,000","16261 ILENE Street, Detroit, Wayne",42.4119863,-83.16249789999999
5092,6001 Warwick Street,Detroit,Wayne,"$27,000","6001 Warwick Street, Detroit, Wayne",42.3325099,-83.22675819999999
5032,17687 HUNTINGTON Road,Detroit,Wayne,"$27,000","17687 HUNTINGTON Road, Detroit, Wayne",42.422156,-83.2334195
5055,4259 CADIEUX Road,Detroit,Wayne,"$27,000","4259 CADIEUX Road, Detroit, Wayne",42.4007748,-82.92666240000001
5043,2420 GLYNN,Detroit,Wayne,"$27,000","2420 GLYNN, Detroit, Wayne",42.3799112,-83.10997739999999
5041,6342 LONDON,Detroit,Wayne,"$27,000","6342 LONDON, Detroit, Wayne",42.4236732,-83.1419336
5041,20194 STEEL Street,Detroit,Wayne,"$27,000","20194 STEEL Street, Detroit, Wayne",42.4420693,-83.17304279999999
5042,9234 APPOLINE Street,Detroit,Wayne,"$27,000","9234 APPOLINE Street, Detroit, Wayne",42.3629575,-83.1687733
5042,15728 GREENFIELD Road,Detroit,Wayne,"$27,000","15728 GREENFIELD Road, Detroit, Wayne",42.4058338,-83.1985686
5032,19453 SAINT MARYS Street,Detroit,Wayne,"$27,000","19453 SAINT MARYS Street, Detroit, Wayne",42.43475859999999,-83.2077018
5092,7411 VAUGHAN Street,Detroit,Wayne,"$27,000","7411 VAUGHAN Street, Detroit, Wayne",42.3461378,-83.2369933
5092,7529 MANSFIELD Street,Detroit,Wayne,"$27,000","7529 MANSFIELD Street, Detroit, Wayne",42.3478355,-83.20283359999999
5042,8324 APPOLINE Street,Detroit,Wayne,"$27,000","8324 APPOLINE Street, Detroit, Wayne",42.355702,-83.16839639999999
5042,15101 S PREST Street S,Detroit,Wayne,"$27,000","15101 S PREST Street S, Detroit, Wayne",42.40088679999999,-83.1978458
5033,16575 W Heyden Street N,Detroit,Wayne,"$27,000","16575 W Heyden Street N, Detroit, Wayne",42.4110731,-83.24010059999999
5092,5821 GREENVIEW Avenue,Detroit,Wayne,"$27,000","5821 GREENVIEW Avenue, Detroit, Wayne",42.33212049999999,-83.221886
5054,16242 COLLINGHAM Drive,Detroit,Wayne,"$27,000","16242 COLLINGHAM Drive, Detroit, Wayne",42.4481133,-82.9527777
5032,20201 Greenview Ave,Detroit,Wayne,"$27,000","20201 Greenview Ave, Detroit, Wayne",42.4407976,-83.2262045
5034,22683 FULLERTON Street,Detroit,Wayne,"$27,000","22683 FULLERTON Street, Detroit, Wayne",42.3792183,-83.2656745
5043,4235 GLENDALE Street,Detroit,Wayne,"$27,000","4235 GLENDALE Street, Detroit, Wayne",42.3816673,-83.23418
5032,20250 WINTHROP Street,Detroit,Wayne,"$27,000","20250 WINTHROP Street, Detroit, Wayne",42.4419956,-83.2015639
5043,3775 LESLIE Street,Detroit,Wayne,"$27,000","3775 LESLIE Street, Detroit, Wayne",42.3853496,-83.1294836
5092,22546 TIREMAN,Detroit,Wayne,"$27,000","22546 TIREMAN, Detroit, Wayne",42.3493406,-83.2615083
5041,18665 BIRWOOD,Detroit,Wayne,"$27,000","18665 BIRWOOD, Detroit, Wayne",42.428653,-83.1654654
5101,1732 LIVERNOIS Avenue,Detroit,Wayne,"$27,000","1732 LIVERNOIS Avenue, Detroit, Wayne",42.3142474,-83.1086844
5041,18475 SNOWDEN Street,Detroit,Wayne,"$27,000","18475 SNOWDEN Street, Detroit, Wayne",42.4268343,-83.17823709999999
5033,16203 ROSEMONT Avenue,Detroit,Wayne,"$27,000","16203 ROSEMONT Avenue, Detroit, Wayne",42.4098122,-83.22150950000001
5041,20144 CHEYENNE Street,Detroit,Wayne,"$27,101","20144 CHEYENNE Street, Detroit, Wayne",42.4413253,-83.1762522
5032,19720 HEYDEN Street,Detroit,Wayne,"$27,101","19720 HEYDEN Street, Detroit, Wayne",42.4354739,-83.24102320000001
5043,2509 LONGFELLOW Street,Detroit,Wayne,"$27,110","2509 LONGFELLOW Street, Detroit, Wayne",42.3758238,-83.1091069
5033,16503 Harlow Street,Detroit,Wayne,"$27,125","16503 Harlow Street, Detroit, Wayne",42.4103275,-83.2156842
5032,19180 RIVERVIEW Street N,Detroit,Wayne,"$27,200","19180 RIVERVIEW Street N, Detroit, Wayne",42.4301722,-83.2750619
5092,7355 FIELDING Street,Detroit,Wayne,"$27,250","7355 FIELDING Street, Detroit, Wayne",42.3453218,-83.2405027
5041,18717 WHITCOMB Street,Detroit,Wayne,"$27,469","18717 WHITCOMB Street, Detroit, Wayne",42.4285348,-83.1977268
5033,14958 ARCHDALE Street,Detroit,Wayne,"$27,469","14958 ARCHDALE Street, Detroit, Wayne",42.3986537,-83.216318
5033,14103 WOODMONT Avenue,Detroit,Wayne,"$27,469","14103 WOODMONT Avenue, Detroit, Wayne",42.3894186,-83.2096775
5041,17562 KENTUCKY Street,Detroit,Wayne,"$27,500","17562 KENTUCKY Street, Detroit, Wayne",42.4215534,-83.15922599999999
5041,18971 STOEPEL Street,Detroit,Wayne,"$27,500","18971 STOEPEL Street, Detroit, Wayne",42.43084760000001,-83.1428347
5043,2340 OAKMAN Boulevard,Detroit,Wayne,"$27,500","2340 OAKMAN Boulevard, Detroit, Wayne",42.3922689,-83.13584759999999
5033,16166 GILCHRIST Street,Detroit,Wayne,"$27,500","16166 GILCHRIST Street, Detroit, Wayne",42.4095066,-83.2115033
5092,6415 MINOCK Street,Detroit,Wayne,"$27,500","6415 MINOCK Street, Detroit, Wayne",42.3375881,-83.2317662
5092,6260 MINOCK Street,Detroit,Wayne,"$27,500","6260 MINOCK Street, Detroit, Wayne",42.3356731,-83.2311588
5032,18241 ROSEMONT Avenue,Detroit,Wayne,"$27,500","18241 ROSEMONT Avenue, Detroit, Wayne",42.4234255,-83.2216739
5041,17558 SAN JUAN,Detroit,Wayne,"$27,500","17558 SAN JUAN, Detroit, Wayne",42.4216306,-83.1461806
5041,17610 KENTUCKY Street,Detroit,Wayne,"$27,500","17610 KENTUCKY Street, Detroit, Wayne",42.4221871,-83.15924679999999
5043,2515 W BOSTON Boulevard,Detroit,Wayne,"$27,500","2515 W BOSTON Boulevard, Detroit, Wayne",42.377783,-83.11052099999999
5033,15780 SAINT MARYS Street,Detroit,Wayne,"$27,500","15780 SAINT MARYS Street, Detroit, Wayne",42.4064282,-83.2062948
5041,19478 PREST Street,Detroit,Wayne,"$27,500","19478 PREST Street, Detroit, Wayne",42.4351903,-83.1986119
5055,6306 FARMBROOK Street,Detroit,Wayne,"$27,500","6306 FARMBROOK Street, Detroit, Wayne",42.4199126,-82.9258973
5041,18025 MARK TWAIN Street,Detroit,Wayne,"$27,500","18025 MARK TWAIN Street, Detroit, Wayne",42.4222681,-83.1877245
5041,484 W GREENDALE,Detroit,Wayne,"$27,500","484 W GREENDALE, Detroit, Wayne",42.331427,-83.0457538
5042,16919 Washburn Street,Detroit,Wayne,"$27,500","16919 Washburn Street, Detroit, Wayne",42.4162124,-83.1615884
5043,16895 INVERNESS Street,Detroit,Wayne,"$27,500","16895 INVERNESS Street, Detroit, Wayne",42.41646240000001,-83.1233692
5053,1779 SEYBURN Street,Detroit,Wayne,"$27,500","1779 SEYBURN Street, Detroit, Wayne",42.3568514,-83.0014901
5092,7328 ROCKDALE,Detroit,Wayne,"$27,501","7328 ROCKDALE, Detroit, Wayne",42.3437628,-83.2548297
5042,8297 FREDA Street,Detroit,Wayne,"$27,527","8297 FREDA Street, Detroit, Wayne",42.3554949,-83.1602735
5033,15168 EVERGREEN Road,Detroit,Wayne,"$27,675","15168 EVERGREEN Road, Detroit, Wayne",42.400518,-83.23705149999999
5054,15437 EASTBURN Street,Detroit,Wayne,"$27,900","15437 EASTBURN Street, Detroit, Wayne",42.4456999,-82.96260649999999
5033,14891 GRANDMONT Avenue,Detroit,Wayne,"$27,900","14891 GRANDMONT Avenue, Detroit, Wayne",42.3987768,-83.21002089999999
5041,19327 WISCONSIN Street N,Detroit,Wayne,"$27,900","19327 WISCONSIN Street N, Detroit, Wayne",42.4336127,-83.15809809999999
5042,9072 LANCO Street,Detroit,Wayne,"$27,900","9072 LANCO Street, Detroit, Wayne",42.3612392,-83.160247
5055,4417 COURVILLE Street,Detroit,Wayne,"$27,900","4417 COURVILLE Street, Detroit, Wayne",42.3991986,-82.9369526
5051,19985 REVERE Street,Detroit,Wayne,"$27,900","19985 REVERE Street, Detroit, Wayne",42.4417194,-83.0689725
5032,18110 HARLOW Street,Detroit,Wayne,"$27,900","18110 HARLOW Street, Detroit, Wayne",42.42266040000001,-83.21551579999999
5041,18067 INDIANA Street,Detroit,Wayne,"$27,900","18067 INDIANA Street, Detroit, Wayne",42.4234155,-83.1587773
5034,12679 GRANDMONT Avenue,Detroit,Wayne,"$27,900","12679 GRANDMONT Avenue, Detroit, Wayne",42.3810141,-83.2102122
5033,13930 PENROD Street,Detroit,Wayne,"$27,999","13930 PENROD Street, Detroit, Wayne",42.3871118,-83.2207233
5092,6801 STAHELIN Avenue,Detroit,Wayne,"$27,999","6801 STAHELIN Avenue, Detroit, Wayne",42.3411569,-83.22447989999999
5042,13680 WADSWORTH Street,Detroit,Wayne,"$28,000","13680 WADSWORTH Street, Detroit, Wayne",42.3756203,-83.1797989
